Acc Id,Source,Collection Time,Length,qR,initial date,date gap
QLG76421.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76433.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76445.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76457.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76469.1,Australia: Victoria,18-06-2020,1273,29.77961381,23-12-2019,178
QLG76481.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76493.1,Australia: Victoria,20-06-2020,1273,29.76636445,23-12-2019,180
QLG76505.1,Australia: Victoria,20-06-2020,1273,29.76636445,23-12-2019,180
QLG76517.1,Australia: Victoria,20-06-2020,1273,29.76636445,23-12-2019,180
QLG76529.1,Australia: Victoria,20-06-2020,1273,29.76636445,23-12-2019,180
QLG76541.1,Australia: Victoria,20-06-2020,1273,29.76636445,23-12-2019,180
QLG76553.1,Australia: Victoria,20-06-2020,1273,29.76636445,23-12-2019,180
QLG76565.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76577.1,Australia: Victoria,20-06-2020,1273,29.76636445,23-12-2019,180
QLG76589.1,Australia: Victoria,10-05-2020,1273,29.76636445,23-12-2019,139
QLG76601.1,Australia: Victoria,08-06-2020,1273,30.09797923,23-12-2019,168
QLG76613.1,Australia: Victoria,09-06-2020,1273,29.76636445,23-12-2019,169
QLG76625.1,Australia: Victoria,10-06-2020,1273,29.76636445,23-12-2019,170
QLG76637.1,Australia: Victoria,12-06-2020,1273,29.76636445,23-12-2019,172
QLG76649.1,Australia: Victoria,13-06-2020,1273,29.5129692,23-12-2019,173
QLG76661.1,Australia: Victoria,13-06-2020,1273,29.76636445,23-12-2019,173
QLG76673.1,Australia: Victoria,13-06-2020,1273,29.76636445,23-12-2019,173
QLG76685.1,Australia: Victoria,15-06-2020,1273,29.76636445,23-12-2019,175
QLG76697.1,Australia: Victoria,12-06-2020,1273,29.76636445,23-12-2019,172
QLG76709.1,Australia: Victoria,12-06-2020,1273,29.76636445,23-12-2019,172
QLG76721.1,Australia: Victoria,14-06-2020,1273,29.76636445,23-12-2019,174
QLG76733.1,Australia: Victoria,13-06-2020,1273,29.76636445,23-12-2019,173
QLG76745.1,Australia: Victoria,16-06-2020,1273,29.76636445,23-12-2019,176
QLG76757.1,Australia: Victoria,14-06-2020,1273,29.76636445,23-12-2019,174
QLG76769.1,Australia: Victoria,15-06-2020,1273,29.76636445,23-12-2019,175
QLG76781.1,Australia: Victoria,15-06-2020,1273,29.76636445,23-12-2019,175
QLG76793.1,Australia: Victoria,17-06-2020,1273,29.76636445,23-12-2019,177
QLG76805.1,Australia: Victoria,18-06-2020,1273,29.76636445,23-12-2019,178
QLG76817.1,Australia: Victoria,17-06-2020,1273,29.76636445,23-12-2019,177
QLG76829.1,Australia: Victoria,16-06-2020,1273,29.76636445,23-12-2019,176
QLG76841.1,Australia: Victoria,15-06-2020,1273,29.76636445,23-12-2019,175
QLG76865.1,Australia: Victoria,17-06-2020,1273,29.76636445,23-12-2019,177
QLG76877.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76889.1,Australia: Victoria,19-03-2020,1273,31.26680777,23-12-2019,87
QLG76901.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76913.1,Australia: Victoria,19-06-2020,1273,29.76636445,23-12-2019,179
QLG76925.1,Australia: Victoria,2020,1273,29.76636445,23-12-2019,-41802
QLG76937.1,Australia: Victoria,17-06-2020,1273,29.76636445,23-12-2019,177
QLG76949.1,Australia: Victoria,18-06-2020,1273,29.76636445,23-12-2019,178
QLG76961.1,Australia: South Australia,30-01-2020,1273,29.76636445,23-12-2019,38
QLG76973.1,Australia: South Australia,30-01-2020,1273,29.76636445,23-12-2019,38
QLG76985.1,Australia: South Australia,30-01-2020,1273,29.76636445,23-12-2019,38
QLG76997.1,Australia: South Australia,30-01-2020,1273,29.76636445,23-12-2019,38
QLG77201.1,Bahrain,22-06-2020,1273,29.76636445,23-12-2019,182
QLG77272.1,Bahrain,25-06-2020,1273,29.76636445,23-12-2019,185
QLG77322.1,Bahrain,24-06-2020,1273,29.76636445,23-12-2019,184
QLG96797.1,Belgium,11-03-2020,1273,29.76636445,23-12-2019,79
QLG97054.1,Italy,04-04-2020,1273,29.76636445,23-12-2019,103
QLG97423.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97435.1,"USA: Wisconsin, Dane county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97447.1,"USA: Wisconsin, Dane county",15-06-2020,1273,29.76636445,23-12-2019,175
QLG97459.1,"USA: Wisconsin, Dane county",15-06-2020,1273,29.76636445,23-12-2019,175
QLG97471.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97483.1,"USA: Wisconsin, Dane county",14-06-2020,1273,29.76636445,23-12-2019,174
QLG97495.1,"USA: Wisconsin, Dane county",15-06-2020,1273,29.76636445,23-12-2019,175
QLG97507.1,"USA: Wisconsin, Dane county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97519.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97531.1,"USA: Wisconsin, Dane county",14-06-2020,1273,29.76636445,23-12-2019,174
QLG97543.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.76636445,23-12-2019,179
QLG97555.1,"USA: Wisconsin, Dane county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97567.1,"USA: Wisconsin, Dane county",16-06-2020,1273,29.76636445,23-12-2019,176
QLG97579.1,"USA: Wisconsin, Rock county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97591.1,"USA: Wisconsin, Dane county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97603.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97615.1,"USA: Wisconsin, Manitowoc county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97627.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97639.1,"USA: Wisconsin, Dane county",15-06-2020,1273,29.76636445,23-12-2019,175
QLG97651.1,"USA: Wisconsin, Dane county",08-06-2020,1273,29.8951106,23-12-2019,168
QLG97663.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97675.1,"USA: Wisconsin, Dane county",16-06-2020,1273,29.76636445,23-12-2019,176
QLG97687.1,"USA: Wisconsin, Dane county",15-06-2020,1273,29.76636445,23-12-2019,175
QLG97699.1,"USA: Wisconsin, Manitowoc county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97711.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97723.1,"USA: Wisconsin, Waukesha county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97735.1,"USA: Wisconsin, Dane county",10-06-2020,1273,29.76636445,23-12-2019,170
QLG97747.1,"USA: Wisconsin, Jefferson county",06-06-2020,1273,29.76636445,23-12-2019,166
QLG97759.1,"USA: Wisconsin, Rock county",08-06-2020,1273,29.76636445,23-12-2019,168
QLG97771.1,"USA: Wisconsin, Dane county",07-06-2020,1273,29.76636445,23-12-2019,167
QLG97783.1,"USA: Wisconsin, Dane county",16-06-2020,1273,29.76636445,23-12-2019,176
QLG97795.1,"USA: Wisconsin, Dane county",11-06-2020,1273,29.76636445,23-12-2019,171
QLG97807.1,"USA: Wisconsin, Dane county",06-06-2020,1273,29.76636445,23-12-2019,166
QLG97819.1,"USA: Wisconsin, Milwaukee county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97831.1,"USA: Wisconsin, Dane county",08-06-2020,1273,29.76636445,23-12-2019,168
QLG97843.1,"USA: Wisconsin, Dane county",18-06-2020,1273,29.41462032,23-12-2019,178
QLG97855.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97867.1,"USA: Illinois, Winnebago county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97879.1,"USA: Wisconsin, Dane county",09-06-2020,1273,29.76636445,23-12-2019,169
QLG97891.1,"USA: Wisconsin, Rock county",09-06-2020,1273,29.76636445,23-12-2019,169
QLG97903.1,"USA: Wisconsin, Dane county",12-06-2020,1273,29.76636445,23-12-2019,172
QLG97915.1,"USA: Wisconsin, Dane county",09-06-2020,1273,29.76636445,23-12-2019,169
QLG97927.1,"USA: Illinois, Winnebago county",07-06-2020,1273,29.76636445,23-12-2019,167
QLG97939.1,"USA: Wisconsin, Dane county",10-06-2020,1273,29.76636445,23-12-2019,170
QLG97951.1,"USA: Wisconsin, Dane county",05-06-2020,1273,30.11950944,23-12-2019,165
QLG97963.1,"USA: Wisconsin, Dane county",18-06-2020,1273,29.76636445,23-12-2019,178
QLG97975.1,"USA: Wisconsin, Dane county",15-06-2020,1273,29.76636445,23-12-2019,175
QLG97987.1,"USA: Wisconsin, Dane county",17-06-2020,1273,29.76636445,23-12-2019,177
QLG97999.1,"USA: Wisconsin, Dodge county",02-06-2020,1273,29.76636445,23-12-2019,162
QLG98011.1,"USA: Wisconsin, Jackson county",01-06-2020,1273,29.76636445,23-12-2019,161
QLG98023.1,"USA: Wisconsin, Dane county",11-06-2020,1273,29.76636445,23-12-2019,171
QLG98035.1,"USA: Wisconsin, Dane county",04-06-2020,1273,29.76636445,23-12-2019,164
QLG98047.1,"USA: Wisconsin, Dane county",05-06-2020,1273,29.76636445,23-12-2019,165
QLG98059.1,"USA: Wisconsin, Dane county",04-06-2020,1273,29.76636445,23-12-2019,164
QLG98071.1,"USA: Wisconsin, Jefferson county",11-06-2020,1273,29.76636445,23-12-2019,171
QLG98083.1,"USA: Wisconsin, Dane county",08-06-2020,1273,29.76636445,23-12-2019,168
QLG98095.1,"USA: Wisconsin, Dane county",03-06-2020,1273,29.76636445,23-12-2019,163
QLG98107.1,"USA: Wisconsin, Dane county",13-06-2020,1273,29.76636445,23-12-2019,173
QLG98119.1,"USA: Wisconsin, Dane county",13-06-2020,1273,29.27993256,23-12-2019,173
QLG98131.1,"USA: Wisconsin, Dane county",11-06-2020,1273,29.76636445,23-12-2019,171
QLG98143.1,"USA: Wisconsin, Dane county",02-06-2020,1273,29.76636445,23-12-2019,162
QLG98155.1,"USA: Wisconsin, Dane county",05-06-2020,1273,29.76636445,23-12-2019,165
QLG98167.1,"USA: Wisconsin, Dane county",08-06-2020,1273,30.27527806,23-12-2019,168
QLG98179.1,"USA: Wisconsin, Jefferson county",03-06-2020,1273,30.60413708,23-12-2019,163
QLG98191.1,"USA: Wisconsin, Dane county",03-06-2020,1273,29.76636445,23-12-2019,163
QLG98203.1,"USA: Illinois, Winnebago county",31-05-2020,1273,29.76636445,23-12-2019,160
QLG98215.1,"USA: Wisconsin, Dane county",10-06-2020,1273,29.76636445,23-12-2019,170
QLG98227.1,"USA: Wisconsin, Trempealeau county",01-06-2020,1273,29.76636445,23-12-2019,161
QLG98239.1,"USA: Illinois, Winnebago county",01-06-2020,1273,29.76636445,23-12-2019,161
QLG98251.1,"USA: Illinois, Winnebago county",30-05-2020,1273,29.76636445,23-12-2019,159
QLG98263.1,"USA: Wisconsin, Dane county",05-06-2020,1273,29.76636445,23-12-2019,165
QLG98275.1,"USA: Wisconsin, Jefferson county",08-06-2020,1273,29.27993256,23-12-2019,168
QLG98287.1,"USA: Connecticut, Fairfield county",08-06-2020,1273,29.76636445,23-12-2019,168
QLG98299.1,"USA: Wisconsin, Vernon county",05-06-2020,1273,29.76636445,23-12-2019,165
QLG98311.1,"USA: Wisconsin, Dane county",07-06-2020,1273,29.76636445,23-12-2019,167
QLG98323.1,"USA: Wisconsin, Rock county",14-06-2020,1273,29.83410117,23-12-2019,174
QLG98335.1,"USA: Illinois, Mchenry county",02-06-2020,1273,29.76636445,23-12-2019,162
QLG98347.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98359.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98371.1,"USA: Wisconsin, Dane county",24-06-2020,1273,30.26131493,23-12-2019,184
QLG98383.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98395.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98407.1,"USA: Wisconsin, Brown county",24-06-2020,1273,30.26131493,23-12-2019,184
QLG98419.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98431.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98443.1,"USA: Illinois, Winnebago county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98455.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98467.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98479.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG98491.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG98503.1,"USA: Wisconsin, Dane county",23-06-2020,1273,30.26131493,23-12-2019,183
QLG98515.1,"USA: Illinois, Cook county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98527.1,"USA: Illinois, Lake county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG98539.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98551.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98563.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG98575.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98587.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98599.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98611.1,"USA: Wisconsin, Dane county",20-06-2020,1273,29.76636445,23-12-2019,180
QLG98623.1,"USA: Wisconsin, Dane county",22-06-2020,1273,29.76636445,23-12-2019,182
QLG98635.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98647.1,"USA: Illinois, Winnebago county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG98659.1,"USA: Wisconsin, Dane county",21-06-2020,1273,29.76636445,23-12-2019,181
QLG98671.1,"USA: Wisconsin, Dane county",22-06-2020,1273,29.76636445,23-12-2019,182
QLG98683.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.87508503,23-12-2019,183
QLG98695.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.87508503,23-12-2019,179
QLG98707.1,"USA: Pennsylvania, Montgomery county",22-06-2020,1273,29.87508503,23-12-2019,182
QLG98719.1,"USA: Wisconsin, Dane county",22-06-2020,1273,29.87508503,23-12-2019,182
QLG98731.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG98743.1,"USA: Wisconsin, Dane county",22-06-2020,1273,29.87508503,23-12-2019,182
QLG98755.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG98767.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG98779.1,"USA: Illinois, Winnebago county",21-06-2020,1273,29.76636445,23-12-2019,181
QLG98791.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.87508503,23-12-2019,185
QLG98803.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG98815.1,"USA: New Jersey, Bergen county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG98827.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.93183718,23-12-2019,185
QLG98839.1,"USA: Wisconsin, Dane county",25-06-2020,1273,30.60837439,23-12-2019,185
QLG98851.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG98863.1,"USA: Wisconsin, Dane county",27-06-2020,1273,29.76636445,23-12-2019,187
QLG98875.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG98887.1,"USA: Wisconsin, Dane county",25-06-2020,1273,30.22402064,23-12-2019,185
QLG98899.1,"USA: Wisconsin, Sheboygan county",28-06-2020,1273,30.16105055,23-12-2019,188
QLG98911.1,"USA: Wisconsin, Dane county",25-06-2020,1273,30.16105055,23-12-2019,185
QLG98923.1,"USA: Wisconsin, Dane county",28-06-2020,1273,29.76636445,23-12-2019,188
QLG98935.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG98947.1,"USA: Wisconsin, Dane county",28-06-2020,1273,29.76636445,23-12-2019,188
QLG98959.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG98971.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG98983.1,"USA: Illinois, Cook county",27-06-2020,1273,29.76636445,23-12-2019,187
QLG98995.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.76636445,23-12-2019,179
QLG99007.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.76636445,23-12-2019,179
QLG99019.1,"USA: Wisconsin, Outagamie county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99031.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99043.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.76636445,23-12-2019,179
QLG99055.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99067.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99079.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99091.1,"USA: Wisconsin, Milwaukee county",21-06-2020,1273,29.76636445,23-12-2019,181
QLG99103.1,"USA: Wisconsin, Waukesha county",21-06-2020,1273,29.76636445,23-12-2019,181
QLG99115.1,"USA: Wisconsin, Dodge county",22-06-2020,1273,29.76636445,23-12-2019,182
QLG99127.1,"USA: Wisconsin, Dane county",22-06-2020,1273,29.76636445,23-12-2019,182
QLG99139.1,"USA: New York, Westchester county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99151.1,"USA: Wisconsin, Dodge county",22-06-2020,1273,29.76636445,23-12-2019,182
QLG99163.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.76636445,23-12-2019,179
QLG99175.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99187.1,"USA: Wisconsin, Dane county",22-06-2020,1273,29.76636445,23-12-2019,182
QLG99199.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.76636445,23-12-2019,179
QLG99211.1,"USA: Wisconsin, Dane county",20-06-2020,1273,29.76636445,23-12-2019,180
QLG99223.1,"USA: Wisconsin, Dane county",19-06-2020,1273,29.76636445,23-12-2019,179
QLG99235.1,"USA: Illinois, Cook county",27-06-2020,1273,29.76636445,23-12-2019,187
QLG99247.1,"USA: Wisconsin, Dane county",27-06-2020,1273,30.16105055,23-12-2019,187
QLG99259.1,"USA: Wisconsin, Dane county",25-06-2020,1273,30.16105055,23-12-2019,185
QLG99271.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG99283.1,"USA: New York, Onondaga county",27-06-2020,1273,29.76636445,23-12-2019,187
QLG99295.1,"USA: Wisconsin, Dane county",27-06-2020,1273,29.76636445,23-12-2019,187
QLG99307.1,"USA: Wisconsin, Dane county",28-06-2020,1273,29.76636445,23-12-2019,188
QLG99319.1,"USA: Illinois, Cook county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG99331.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG99343.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG99355.1,"USA: Wisconsin, Dane county",25-06-2020,1273,29.76636445,23-12-2019,185
QLG99367.1,"USA: California, Los Angeles county",27-06-2020,1273,29.76636445,23-12-2019,187
QLG99379.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99391.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.78789738,23-12-2019,183
QLG99403.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99415.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99427.1,"USA: Wisconsin, Winnebago county",22-06-2020,1273,30.16827267,23-12-2019,182
QLG99439.1,"USA: Wisconsin, Jefferson county",22-06-2020,1273,30.16827267,23-12-2019,182
QLG99451.1,"USA: Wisconsin, Dane county",22-06-2020,1273,29.76636445,23-12-2019,182
QLG99463.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99475.1,"USA: Wisconsin, Dane county",22-06-2020,1273,30.59084298,23-12-2019,182
QLG99487.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99499.1,"USA: Wisconsin, Waukesha county",23-06-2020,1273,29.76636445,23-12-2019,183
QLG99511.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99523.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99535.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99547.1,"USA: Wisconsin, Dane county",23-06-2020,1273,29.84334897,23-12-2019,183
QLG99559.1,"USA: Wisconsin, Door county",23-06-2020,1273,29.84334897,23-12-2019,183
QLG99571.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.84334897,23-12-2019,184
QLG99583.1,"USA: Wisconsin, Dane county",24-06-2020,1273,29.76636445,23-12-2019,184
QLG99595.1,"USA: Illinois, Cook county",24-06-2020,1273,29.84334897,23-12-2019,184
QLG99676.1,USA: CA,03-06-2020,1273,29.73314485,23-12-2019,163
QLG99688.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99700.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99712.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99724.1,USA: CA,16-04-2020,1273,30.44252431,23-12-2019,115
QLG99736.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99748.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99760.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99772.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99784.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99796.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QLG99808.1,USA: CA,16-04-2020,1273,30.72298159,23-12-2019,115
QLG99820.1,USA: CA,22-04-2020,1273,29.76636445,23-12-2019,121
QLG99832.1,USA: CA,23-04-2020,1273,29.76636445,23-12-2019,122
QLG99844.1,USA: CA,23-04-2020,1273,29.76636445,23-12-2019,122
QLG99856.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99868.1,USA: CA,24-04-2020,1273,31.43186069,23-12-2019,123
QLG99880.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99892.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99904.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99916.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99928.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99940.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99952.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99964.1,USA: CA,24-04-2020,1273,29.76636445,23-12-2019,123
QLG99976.1,USA: CA,28-04-2020,1273,29.76636445,23-12-2019,127
QLG99988.1,USA: CA,28-04-2020,1273,29.76636445,23-12-2019,127
QLH00001.1,USA: CA,28-04-2020,1273,29.76636445,23-12-2019,127
QLH00013.1,USA: CA,27-04-2020,1273,29.60661747,23-12-2019,126
